Session ID,Station ID,Station Location,Charging Start Time,Charging End Time,Charging Duration (mins),Energy Consumed (kWh),Vehicle Type,Battery Level Start (%),Battery Level End (%),Cost of Charging (₹/$),Payment Method,Station Type,Connector Type,User ID,Subscription Plan,Renewable Energy Source Used (%),Charging Station Rating,Charging Status,Comments/Issues
3b38065e,ST0066,Houston,32:22.0,26:22.0,114,37.09,SUV,63,86,12.22,Debit Card,Level 2 Charger,CCS,USER2847,Monthly,73,1.3,Failed,Charging interrupted
2676a56d,ST0021,New York,32:22.0,51:22.0,79,35.85,Motorbike,43,60,16.35,Credit Card,DC Fast Charger,Type 2,USER3102,Annual,83,5,Failed,Charging interrupted
80759d10,ST0089,New York,32:22.0,15:22.0,43,26.09,Hatchback,13,52,8.94,Wallet,Slow Charger,Type 2,USER4962,Free,55,4.5,In Progress,Charging interrupted
8101547f,ST0094,Seattle,32:22.0,03:22.0,91,45.92,Motorbike,74,100,21.46,UPI,Fast Charger,Tesla Supercharger,USER8877,Pay-as-you-go,67,1.8,Successful,Expensive
3de41734,ST0043,Seattle,32:22.0,25:22.0,53,48.38,Truck,23,48,16.33,Debit Card,Level 2 Charger,CCS,USER9661,Monthly,20,3.2,Failed,Charging interrupted
a3a6b2bb,ST0054,Chicago,32:22.0,19:22.0,47,22.73,SUV,76,100,11.21,Cash,Level 2 Charger,CHAdeMO,USER5500,Annual,9,2.4,Successful,Charger not working
f856c08c,ST0010,New York,32:22.0,13:22.0,101,14.14,SUV,46,66,3.25,UPI,Fast Charger,Tesla Supercharger,USER8034,Annual,40,4.9,Successful,Convenient location
34486bb1,ST0014,Houston,32:22.0,23:22.0,51,9.42,Hatchback,75,100,2.95,Credit Card,Fast Charger,CCS,USER6044,Monthly,24,1.6,In Progress,Charging interrupted
d7dcdd55,ST0044,San Francisco,32:22.0,07:22.0,35,39.14,Hatchback,68,82,10.63,Wallet,Slow Charger,CCS,USER1193,Annual,97,1.6,Failed,Charging interrupted
68a0ef2e,ST0020,Houston,32:22.0,14:22.0,42,49.59,Bus,32,43,15.85,UPI,Slow Charger,CHAdeMO,USER9457,Monthly,49,2.6,In Progress,Charging interrupted
5eff80cd,ST0002,Miami,32:22.0,06:22.0,94,17.57,Truck,22,44,7.17,Cash,DC Fast Charger,CHAdeMO,USER2510,Monthly,94,5,In Progress,Charging interrupted
c35cf6c7,ST0058,Chicago,32:22.0,15:22.0,103,10.53,SUV,44,80,4.2,Credit Card,Level 2 Charger,Type 2,USER9027,Annual,34,2,In Progress,Charging interrupted
f65e382a,ST0069,Los Angeles,32:22.0,15:22.0,43,34.35,Truck,38,75,16.66,Wallet,DC Fast Charger,Type 2,USER7039,Pay-as-you-go,35,4.4,Successful,Great experience
865c03c1,ST0073,Seattle,32:22.0,35:22.0,63,48.94,Hatchback,37,49,16.91,Cash,DC Fast Charger,Tesla Supercharger,USER2120,Annual,89,4.9,Failed,Charging interrupted
991bac99,ST0063,Chicago,32:22.0,31:22.0,119,6.68,Bus,74,95,2.77,Debit Card,DC Fast Charger,Type 2,USER2087,Pay-as-you-go,87,4.1,Failed,Charging interrupted
b89df63e,ST0087,New York,32:22.0,08:22.0,96,16.28,Motorbike,9,38,3.9,Cash,DC Fast Charger,Tesla Supercharger,USER8450,Monthly,10,1,In Progress,Charging interrupted
38e30fc1,ST0026,Seattle,32:22.0,43:22.0,71,23.22,Hatchback,50,82,8.85,Wallet,DC Fast Charger,CCS,USER3837,Monthly,15,4,Failed,Charging interrupted
d0d1858f,ST0073,Seattle,32:22.0,51:22.0,19,21.49,Truck,70,85,9.04,UPI,Fast Charger,CCS,USER5373,Pay-as-you-go,88,3.1,In Progress,Charging interrupted
532a0780,ST0038,Chicago,32:22.0,33:22.0,61,21.15,Truck,74,100,8.3,UPI,Fast Charger,CCS,USER9646,Annual,92,1.1,In Progress,Charging interrupted
9e81d7fd,ST0042,New York,32:22.0,06:22.0,94,11.49,Motorbike,61,90,2.34,Wallet,Level 2 Charger,CCS,USER9254,Free,92,1.1,Failed,Charging interrupted
e959ed0b,ST0099,San Francisco,32:22.0,27:22.0,115,41.62,Motorbike,66,95,14.68,UPI,Fast Charger,Tesla Supercharger,USER6564,Pay-as-you-go,74,1.2,Failed,Charging interrupted
0989c2bf,ST0094,New York,32:22.0,32:22.0,120,10.19,Sedan,35,65,4.76,Wallet,Fast Charger,CCS,USER1096,Free,51,3.5,Successful,Charger not working
442da2a3,ST0094,Los Angeles,32:22.0,07:22.0,95,25.1,Bus,38,50,8.53,Debit Card,Fast Charger,Type 2,USER9013,Free,84,2.9,Failed,Charging interrupted
c076689e,ST0021,Seattle,32:22.0,24:22.0,112,46.9,Truck,55,77,12.4,Wallet,DC Fast Charger,CCS,USER2281,Monthly,75,1.7,In Progress,Charging interrupted
ae55b769,ST0007,Boston,32:22.0,11:22.0,99,34.93,Sedan,40,67,8.71,UPI,Fast Charger,CHAdeMO,USER5724,Pay-as-you-go,9,4.9,Successful,Charger not working
f489099c,ST0010,Boston,32:22.0,18:22.0,46,7.46,Sedan,67,82,3.55,Cash,Fast Charger,Tesla Supercharger,USER8790,Monthly,69,1.4,In Progress,Charging interrupted
1e660601,ST0077,New York,32:22.0,51:22.0,79,12.11,Truck,59,69,4.03,Wallet,Level 2 Charger,CHAdeMO,USER7805,Pay-as-you-go,49,1.1,In Progress,Charging interrupted
6106cad6,ST0041,New York,32:22.0,22:22.0,110,29.67,Truck,77,100,14.13,Credit Card,Slow Charger,CHAdeMO,USER6299,Free,70,2.3,In Progress,Charging interrupted
77bbcf81,ST0052,Houston,32:22.0,59:22.0,87,7.69,Truck,26,64,2.49,Wallet,Fast Charger,CCS,USER7331,Free,71,2.8,Successful,Great experience
70c99529,ST0095,Miami,32:22.0,02:22.0,30,41.83,Hatchback,51,75,13,Wallet,DC Fast Charger,CHAdeMO,USER7648,Monthly,56,1.9,Successful,Slow charging
0aec12d2,ST0034,Seattle,32:22.0,43:22.0,71,40.45,Motorbike,16,50,10.57,Debit Card,DC Fast Charger,Tesla Supercharger,USER7273,Annual,79,2.3,In Progress,Charging interrupted
fd63beb7,ST0071,Seattle,32:22.0,49:22.0,17,32.27,Bus,79,99,12.63,Credit Card,Slow Charger,CHAdeMO,USER8853,Pay-as-you-go,71,1.1,In Progress,Charging interrupted
e650521f,ST0053,New York,32:22.0,04:22.0,32,9.76,Sedan,71,83,3.57,UPI,Fast Charger,Tesla Supercharger,USER7016,Free,15,3.6,Failed,Charging interrupted
730a646b,ST0031,Boston,32:22.0,50:22.0,78,14.03,SUV,19,50,6.73,Wallet,DC Fast Charger,Type 2,USER2755,Monthly,4,2.4,Successful,Expensive
1f8fa9aa,ST0089,Seattle,32:22.0,52:22.0,80,22.42,Motorbike,49,74,7.16,Credit Card,DC Fast Charger,Type 2,USER7473,Free,39,4.3,Successful,Charger not working
8eaa72e2,ST0041,Chicago,32:22.0,12:22.0,40,38.22,SUV,80,100,14.68,Credit Card,DC Fast Charger,Type 2,USER6996,Annual,50,1.3,In Progress,Charging interrupted
d2b1a3a4,ST0068,Los Angeles,32:22.0,02:22.0,90,42.38,Bus,77,100,9.49,UPI,Fast Charger,CHAdeMO,USER1507,Monthly,58,4.9,In Progress,Charging interrupted
1fe96c37,ST0046,Houston,32:22.0,07:22.0,35,45.81,SUV,46,58,18.46,Wallet,Level 2 Charger,Type 2,USER9835,Monthly,18,1.7,Failed,Charging interrupted
ff6a7461,ST0068,Boston,32:22.0,23:22.0,51,37.5,Truck,37,71,17.04,Debit Card,DC Fast Charger,Tesla Supercharger,USER5387,Monthly,8,4,In Progress,Charging interrupted
dcc1006f,ST0059,Boston,32:22.0,09:22.0,97,14.48,SUV,58,88,5.59,Cash,Slow Charger,Type 2,USER7534,Pay-as-you-go,2,1.2,Successful,Expensive
6ea70a48,ST0035,New York,32:22.0,57:22.0,85,42.85,Hatchback,21,35,14.91,Debit Card,DC Fast Charger,CHAdeMO,USER1832,Annual,45,2.8,Failed,Charging interrupted
8f3725a1,ST0018,Boston,32:22.0,27:22.0,55,35.64,Truck,71,100,12.75,UPI,Fast Charger,Tesla Supercharger,USER7067,Monthly,40,1.7,Successful,Convenient location
27fdf14f,ST0044,Chicago,32:22.0,23:22.0,111,41.53,Bus,67,96,13.45,Cash,Slow Charger,CHAdeMO,USER7092,Monthly,78,5,Successful,Slow charging
537d8601,ST0074,Seattle,32:22.0,23:22.0,51,48.53,Sedan,10,24,16.91,Cash,Slow Charger,Type 2,USER5896,Free,21,3.9,In Progress,Charging interrupted
46a17305,ST0028,Houston,32:22.0,45:22.0,73,7.78,Hatchback,63,90,3.6,Cash,Slow Charger,Type 2,USER4359,Free,75,2.5,Successful,Convenient location
a98a7c8b,ST0046,San Francisco,32:22.0,02:22.0,90,29.34,Hatchback,52,68,5.9,Wallet,Fast Charger,CCS,USER5153,Free,26,3.3,Failed,Charging interrupted
6968c16d,ST0082,Los Angeles,32:22.0,11:22.0,39,25.39,Bus,64,91,7.49,Cash,Fast Charger,CHAdeMO,USER4528,Monthly,2,3.3,In Progress,Charging interrupted
5feaf0e5,ST0006,Houston,32:22.0,46:22.0,74,17.62,Motorbike,67,100,5.72,Cash,Fast Charger,CHAdeMO,USER6376,Free,58,3.5,Successful,Charger not working
7edf9dec,ST0063,New York,32:22.0,45:22.0,73,9.55,Motorbike,42,80,3.32,Wallet,Slow Charger,CCS,USER6529,Free,13,4.5,Successful,Convenient location
e1b47c82,ST0054,Houston,32:22.0,13:22.0,41,26.55,SUV,65,98,7.89,Credit Card,DC Fast Charger,CCS,USER3256,Pay-as-you-go,35,1.5,Successful,
8aa9cc4c,ST0053,Miami,32:22.0,15:22.0,43,14.49,Bus,44,58,4.59,Wallet,Slow Charger,Type 2,USER8443,Free,38,4,In Progress,Charging interrupted
47d2a9b6,ST0042,Chicago,32:22.0,12:22.0,100,24.42,SUV,12,31,7.43,Wallet,Slow Charger,Tesla Supercharger,USER1669,Annual,20,3.8,Successful,
0b9956bf,ST0055,Seattle,32:22.0,04:22.0,32,8.93,Sedan,38,63,4.34,Credit Card,Slow Charger,Tesla Supercharger,USER7521,Free,1,1.1,Successful,Slow charging
7fbe8ef9,ST0073,Boston,32:22.0,49:22.0,17,43.31,Sedan,66,100,11.06,UPI,Fast Charger,Tesla Supercharger,USER2926,Pay-as-you-go,58,2.4,Successful,Great experience
5d3a9a7b,ST0013,Boston,32:22.0,53:22.0,21,27.96,Hatchback,8,29,12.63,Wallet,Slow Charger,CCS,USER8845,Monthly,61,3,Successful,Slow charging
e3bb50b7,ST0006,Houston,32:22.0,27:22.0,115,36.05,Truck,26,52,12.49,Cash,Slow Charger,CHAdeMO,USER2145,Monthly,15,4.7,Failed,Charging interrupted
41a5e383,ST0015,San Francisco,32:22.0,24:22.0,52,6.56,Sedan,14,46,3,Credit Card,Fast Charger,Tesla Supercharger,USER7289,Free,65,2.9,Successful,
f7839cba,ST0049,Los Angeles,32:22.0,29:22.0,57,31.33,Hatchback,18,37,9.16,Credit Card,Level 2 Charger,Type 2,USER1208,Annual,36,4.8,Successful,
4dcc271e,ST0067,New York,32:22.0,26:22.0,114,14.95,Bus,27,37,5.55,Debit Card,Fast Charger,CHAdeMO,USER3253,Pay-as-you-go,83,1.1,In Progress,Charging interrupted
7ffbd8c1,ST0059,Chicago,32:22.0,48:22.0,76,34.25,Hatchback,19,48,13.69,Wallet,DC Fast Charger,CCS,USER9715,Pay-as-you-go,39,3.5,Successful,Slow charging
06ebcc6d,ST0062,Houston,32:22.0,24:22.0,112,28.78,Bus,12,48,13.61,UPI,Level 2 Charger,CCS,USER4665,Monthly,40,3.9,Successful,Convenient location
941e97f9,ST0029,New York,32:22.0,23:22.0,51,10.39,Motorbike,75,94,4.89,Credit Card,Fast Charger,CCS,USER4263,Pay-as-you-go,38,3.3,Successful,Convenient location
7d3b18ba,ST0071,Los Angeles,32:22.0,48:22.0,16,30.89,SUV,47,68,13.22,UPI,Slow Charger,Type 2,USER3574,Annual,36,1.4,In Progress,Charging interrupted
bcd07902,ST0094,Boston,32:22.0,20:22.0,48,27.03,Motorbike,71,98,11.1,Cash,Level 2 Charger,CHAdeMO,USER3802,Monthly,7,4.7,Failed,Charging interrupted
f37810dc,ST0008,New York,32:22.0,25:22.0,113,38.22,Hatchback,59,84,12.36,UPI,Fast Charger,Type 2,USER8461,Annual,98,3.4,Successful,Charger not working
a1be3e02,ST0084,New York,32:22.0,09:22.0,97,37.61,Bus,47,69,12.25,Credit Card,DC Fast Charger,CCS,USER5212,Monthly,36,4.8,Failed,Charging interrupted
d9cd7638,ST0026,Houston,32:22.0,16:22.0,44,37.41,Bus,41,53,13.98,Cash,DC Fast Charger,Tesla Supercharger,USER4520,Pay-as-you-go,65,4.5,Successful,Great experience
53adbcc5,ST0019,Los Angeles,32:22.0,58:22.0,86,47.11,Truck,18,51,9.76,Wallet,Slow Charger,CHAdeMO,USER4736,Annual,64,1.6,Successful,Great experience
08e7548b,ST0069,Miami,32:22.0,27:22.0,55,18.24,Motorbike,46,80,4.56,Debit Card,DC Fast Charger,Tesla Supercharger,USER2412,Annual,73,1.7,Successful,Expensive
339f6887,ST0068,Seattle,32:22.0,14:22.0,102,20.82,Hatchback,58,79,7.75,Debit Card,Level 2 Charger,CCS,USER9620,Monthly,42,1.3,In Progress,Charging interrupted
23fe5a07,ST0001,New York,32:22.0,12:22.0,40,8.31,SUV,26,52,2.67,Credit Card,Fast Charger,Type 2,USER9707,Pay-as-you-go,13,4.5,In Progress,Charging interrupted
fc3b643a,ST0015,Boston,32:22.0,49:22.0,17,32.16,Bus,37,56,12.8,UPI,Slow Charger,Type 2,USER3051,Free,25,3.8,In Progress,Charging interrupted
411f3467,ST0073,Chicago,32:22.0,20:22.0,108,26.66,SUV,41,81,11.12,UPI,Slow Charger,CHAdeMO,USER2717,Pay-as-you-go,60,1.6,Successful,
82ecec3a,ST0020,Houston,32:22.0,43:22.0,71,9.45,Motorbike,52,85,2.17,Debit Card,DC Fast Charger,CHAdeMO,USER4018,Free,11,4.2,Successful,Charger not working
d07a2b83,ST0004,New York,32:22.0,57:22.0,25,33.11,SUV,26,50,6.91,Cash,Fast Charger,CCS,USER3658,Free,61,3.7,In Progress,Charging interrupted
d83df09a,ST0096,Los Angeles,32:22.0,29:22.0,117,40.52,Motorbike,40,80,10.86,Wallet,Fast Charger,CCS,USER5707,Pay-as-you-go,13,4.5,Successful,Great experience
da2e1e31,ST0022,Chicago,32:22.0,11:22.0,99,16.76,Sedan,54,90,6.09,Cash,Level 2 Charger,Tesla Supercharger,USER3897,Free,97,2.7,In Progress,Charging interrupted
1d3b39b1,ST0030,Boston,32:22.0,47:22.0,15,41.27,SUV,68,95,17.62,Wallet,Slow Charger,Tesla Supercharger,USER1361,Free,75,1.4,In Progress,Charging interrupted
8a27ebf2,ST0086,San Francisco,32:22.0,49:22.0,17,22.04,Hatchback,64,95,5.55,Wallet,Level 2 Charger,CHAdeMO,USER1811,Monthly,27,2.8,Failed,Charging interrupted
4b64e23f,ST0020,Houston,32:22.0,06:22.0,34,42.28,Truck,78,100,10.75,Credit Card,Fast Charger,CCS,USER9003,Pay-as-you-go,3,1.7,In Progress,Charging interrupted
2fe77a05,ST0055,Houston,32:22.0,30:22.0,118,17.16,Truck,49,65,6.38,Credit Card,Slow Charger,Tesla Supercharger,USER6902,Monthly,43,3,In Progress,Charging interrupted
037b71fc,ST0023,Houston,32:22.0,14:22.0,42,30.82,SUV,10,27,9.04,UPI,DC Fast Charger,CHAdeMO,USER3123,Pay-as-you-go,56,1.1,In Progress,Charging interrupted
d6630e40,ST0045,Seattle,32:22.0,22:22.0,110,46.68,Bus,10,26,14.11,Debit Card,Slow Charger,Type 2,USER8390,Free,70,1.8,In Progress,Charging interrupted
41b1ec3d,ST0007,San Francisco,32:22.0,21:22.0,109,11.34,Bus,30,40,4.52,Debit Card,Level 2 Charger,CHAdeMO,USER1148,Free,79,3.4,In Progress,Charging interrupted
87541746,ST0069,San Francisco,32:22.0,42:22.0,70,14.75,SUV,66,100,5.28,Wallet,DC Fast Charger,CHAdeMO,USER7518,Monthly,52,4.9,Successful,Charger not working
0cd73737,ST0052,Chicago,32:22.0,29:22.0,57,27.18,SUV,68,89,6.29,Cash,Slow Charger,Type 2,USER4139,Free,2,3.5,Successful,
a48743d4,ST0050,Miami,32:22.0,31:22.0,59,29.5,Hatchback,22,44,11.6,Debit Card,Level 2 Charger,CHAdeMO,USER9757,Monthly,82,4.5,Successful,Charger not working
1b753acc,ST0083,New York,32:22.0,55:22.0,23,36.81,Hatchback,76,86,18.27,UPI,DC Fast Charger,Type 2,USER8459,Pay-as-you-go,43,3.8,Successful,Expensive
8d55ffd7,ST0047,Boston,32:22.0,39:22.0,67,49.41,Bus,24,37,22.38,Wallet,Fast Charger,CHAdeMO,USER5915,Free,67,3.8,Successful,Convenient location
3353615e,ST0001,Chicago,32:22.0,07:22.0,95,22.49,Bus,15,45,7.42,Debit Card,Level 2 Charger,CHAdeMO,USER5530,Free,96,1.6,In Progress,Charging interrupted
1c0b261d,ST0064,Miami,32:22.0,22:22.0,50,23.28,SUV,42,65,10.67,Cash,Fast Charger,CCS,USER6044,Monthly,67,2.4,Successful,Charger not working
e3bb4257,ST0075,New York,32:22.0,06:22.0,94,11.21,Bus,31,65,4.92,Credit Card,Fast Charger,CHAdeMO,USER5587,Annual,36,4.6,Failed,Charging interrupted
ffce1079,ST0083,New York,32:22.0,33:22.0,61,48.15,Sedan,36,51,17.11,Cash,Fast Charger,Tesla Supercharger,USER5791,Monthly,9,2.3,In Progress,Charging interrupted
ee93aa1d,ST0066,Chicago,32:22.0,26:22.0,54,11.12,Motorbike,58,72,2.53,UPI,Fast Charger,Type 2,USER6178,Monthly,19,1.4,In Progress,Charging interrupted
b1d702ef,ST0029,Seattle,32:22.0,33:22.0,61,24.04,Motorbike,10,42,10.05,UPI,Fast Charger,CHAdeMO,USER4085,Free,88,3,Successful,Slow charging
8072a807,ST0062,Chicago,32:22.0,28:22.0,56,43.01,Truck,19,40,8.68,Cash,DC Fast Charger,CHAdeMO,USER9678,Free,77,1.4,Successful,Convenient location
c584556c,ST0023,New York,32:22.0,01:22.0,29,9.37,Sedan,26,50,3.31,Credit Card,Fast Charger,Type 2,USER8212,Monthly,55,2,In Progress,Charging interrupted
36443cf6,ST0097,Los Angeles,32:22.0,28:22.0,116,26.8,Hatchback,41,52,9.37,Wallet,DC Fast Charger,CCS,USER5607,Annual,74,2.9,In Progress,Charging interrupted
f2f5b52d,ST0098,New York,32:22.0,22:22.0,110,9.47,Sedan,41,52,3.11,Wallet,DC Fast Charger,Type 2,USER2540,Monthly,17,3.7,Failed,Charging interrupted
ee50dd5b,ST0003,Boston,32:22.0,42:22.0,70,49.5,Bus,43,76,18.49,Wallet,Fast Charger,Tesla Supercharger,USER5791,Pay-as-you-go,58,4.9,In Progress,Charging interrupted
62b89bf0,ST0018,Chicago,32:22.0,12:22.0,40,23.25,Motorbike,28,58,8.31,Cash,Slow Charger,Tesla Supercharger,USER1959,Free,24,2.4,In Progress,Charging interrupted
3b7137b9,ST0049,Los Angeles,32:22.0,59:22.0,27,8.24,Bus,41,73,2.72,Credit Card,Level 2 Charger,CHAdeMO,USER1496,Annual,63,2.9,In Progress,Charging interrupted
5844a2a8,ST0018,San Francisco,32:22.0,50:22.0,18,14.85,Truck,17,42,5.86,Wallet,Slow Charger,Tesla Supercharger,USER7723,Monthly,92,1.1,Failed,Charging interrupted
8e9ec11c,ST0100,Boston,32:22.0,16:22.0,104,17.21,Truck,29,66,4.79,Cash,Slow Charger,Tesla Supercharger,USER5708,Monthly,91,4.8,Successful,
980ec9d7,ST0083,Los Angeles,32:22.0,29:22.0,57,35.78,Bus,36,51,11.32,Wallet,DC Fast Charger,Type 2,USER5240,Free,34,2.6,In Progress,Charging interrupted
ab7857f3,ST0022,Seattle,32:22.0,35:22.0,63,12.22,Truck,66,92,4.84,Wallet,Slow Charger,CCS,USER3439,Pay-as-you-go,5,3,In Progress,Charging interrupted
c1529c89,ST0011,Chicago,32:22.0,55:22.0,83,42.11,Truck,38,77,14.32,Debit Card,Fast Charger,CCS,USER2019,Annual,53,2.2,In Progress,Charging interrupted
16f75479,ST0026,Boston,32:22.0,02:22.0,30,8.99,SUV,26,61,3.76,Wallet,DC Fast Charger,CCS,USER4230,Annual,65,5,In Progress,Charging interrupted
017adeb7,ST0031,Boston,32:22.0,17:22.0,45,24.03,Sedan,44,84,7.85,UPI,Fast Charger,Tesla Supercharger,USER3022,Pay-as-you-go,93,3.3,Failed,Charging interrupted
ec4a3b70,ST0093,Boston,32:22.0,26:22.0,54,33.4,Motorbike,25,55,15.15,UPI,Fast Charger,CHAdeMO,USER3102,Pay-as-you-go,26,4.9,Successful,Expensive
152a5228,ST0031,Miami,32:22.0,25:22.0,113,37.85,Sedan,45,78,10.25,Cash,Fast Charger,Tesla Supercharger,USER1162,Free,83,1.2,In Progress,Charging interrupted
afbbbe06,ST0053,San Francisco,32:22.0,37:22.0,65,5.72,Bus,35,69,1.68,Credit Card,Slow Charger,Tesla Supercharger,USER8336,Pay-as-you-go,69,3.2,In Progress,Charging interrupted
4df035c6,ST0044,Chicago,32:22.0,41:22.0,69,23.94,Truck,72,93,11.26,Debit Card,Slow Charger,CCS,USER9605,Free,76,3,Failed,Charging interrupted
432ea968,ST0093,New York,32:22.0,08:22.0,36,31.2,Sedan,27,38,12.49,Wallet,Slow Charger,Tesla Supercharger,USER6107,Free,64,4.1,Successful,Convenient location
13106a9f,ST0016,Chicago,32:22.0,28:22.0,56,19.27,SUV,26,37,9.39,Credit Card,DC Fast Charger,CHAdeMO,USER7092,Pay-as-you-go,52,1.6,In Progress,Charging interrupted
d6ebd460,ST0044,Miami,32:22.0,08:22.0,96,24.43,Hatchback,16,40,11.45,Wallet,Fast Charger,Tesla Supercharger,USER3457,Pay-as-you-go,77,4.2,In Progress,Charging interrupted
de7264fa,ST0046,Boston,32:22.0,45:22.0,73,8.85,Sedan,29,49,2.73,Wallet,Slow Charger,CHAdeMO,USER5865,Annual,16,4.9,In Progress,Charging interrupted
201078b5,ST0024,Chicago,32:22.0,29:22.0,117,20.32,Motorbike,76,98,9.24,UPI,DC Fast Charger,Tesla Supercharger,USER5612,Annual,19,1.8,Successful,Expensive
3befe28b,ST0091,Seattle,32:22.0,02:22.0,90,31.07,SUV,58,77,15.04,Wallet,Slow Charger,Tesla Supercharger,USER6675,Free,99,3.3,Successful,Charger not working
20e6f1e4,ST0008,San Francisco,32:22.0,58:22.0,26,45.29,Truck,32,60,12.51,Debit Card,Level 2 Charger,CCS,USER7224,Monthly,65,3.8,Failed,Charging interrupted
8ecf115f,ST0040,Miami,32:22.0,01:22.0,89,14.09,Motorbike,55,73,6.21,Debit Card,Level 2 Charger,Tesla Supercharger,USER7846,Pay-as-you-go,88,2.4,Failed,Charging interrupted
3ca0dc26,ST0010,New York,32:22.0,48:22.0,76,16.71,Truck,11,36,7.15,Cash,Fast Charger,CHAdeMO,USER9137,Pay-as-you-go,78,3.2,Failed,Charging interrupted
c8919565,ST0005,Miami,32:22.0,15:22.0,43,30.02,Motorbike,77,100,6.91,UPI,Level 2 Charger,Type 2,USER8948,Annual,75,4.1,In Progress,Charging interrupted
29d48e00,ST0001,Miami,32:22.0,22:22.0,110,43.51,Motorbike,59,71,17.3,Cash,Fast Charger,CHAdeMO,USER6843,Free,92,1.5,Successful,Expensive
8b6016bf,ST0060,San Francisco,32:22.0,05:22.0,33,24.91,Motorbike,70,100,5.06,Wallet,Slow Charger,Tesla Supercharger,USER7044,Annual,65,2.3,In Progress,Charging interrupted
ac94a0d7,ST0032,Seattle,32:22.0,14:22.0,42,18.73,Truck,43,73,4.65,Debit Card,Slow Charger,Type 2,USER2344,Annual,11,1.4,Successful,
5d5dfc2c,ST0060,Boston,32:22.0,54:22.0,82,46.62,Motorbike,49,72,20.7,UPI,DC Fast Charger,CHAdeMO,USER2769,Pay-as-you-go,36,2.6,Failed,Charging interrupted
1c6be1a2,ST0022,Chicago,32:22.0,15:22.0,43,7.34,Motorbike,23,51,2.64,Credit Card,Level 2 Charger,Type 2,USER5074,Free,79,4.7,Failed,Charging interrupted
11e8644c,ST0022,Seattle,32:22.0,14:22.0,102,37.2,Sedan,9,27,7.88,UPI,DC Fast Charger,Tesla Supercharger,USER7343,Annual,33,2.7,In Progress,Charging interrupted
54d367ad,ST0094,Los Angeles,32:22.0,33:22.0,61,40.45,Sedan,80,98,9.25,Wallet,DC Fast Charger,CCS,USER1016,Annual,39,4.5,Successful,Great experience
f38a8d8f,ST0058,Boston,32:22.0,36:22.0,64,25.93,Sedan,5,40,7.55,Cash,Slow Charger,CHAdeMO,USER1583,Annual,75,3.8,In Progress,Charging interrupted
fca62de9,ST0029,Chicago,32:22.0,50:22.0,78,42.13,Motorbike,67,81,10.61,Credit Card,Slow Charger,CHAdeMO,USER4882,Annual,36,2.3,In Progress,Charging interrupted
da6f27f1,ST0064,San Francisco,32:22.0,24:22.0,52,19.41,Bus,8,45,3.94,Credit Card,Fast Charger,CHAdeMO,USER8124,Pay-as-you-go,45,4.4,In Progress,Charging interrupted
aaeca746,ST0026,Miami,32:22.0,16:22.0,44,9.71,SUV,30,63,2.97,Wallet,Level 2 Charger,Tesla Supercharger,USER5896,Free,70,2.6,Failed,Charging interrupted
a5f2c09c,ST0013,Miami,32:22.0,49:22.0,77,26.17,Sedan,57,84,7.42,Wallet,DC Fast Charger,CCS,USER9651,Free,100,4.5,Successful,Great experience
d0b2b8b3,ST0026,Los Angeles,32:22.0,00:22.0,88,28.61,Hatchback,64,90,11.99,Credit Card,Level 2 Charger,Tesla Supercharger,USER8076,Pay-as-you-go,67,2.4,Failed,Charging interrupted
391468ca,ST0062,Los Angeles,32:22.0,55:22.0,83,30.13,Truck,34,68,9.34,Debit Card,Slow Charger,Type 2,USER5167,Pay-as-you-go,42,2.7,In Progress,Charging interrupted
007585bf,ST0090,Chicago,32:22.0,08:22.0,36,40.45,Hatchback,51,63,20.21,Cash,Fast Charger,CCS,USER4263,Annual,56,2.9,In Progress,Charging interrupted
99c14235,ST0072,Houston,32:22.0,32:22.0,60,31.65,Truck,24,51,10.72,Credit Card,Level 2 Charger,Tesla Supercharger,USER2336,Free,64,2.8,Failed,Charging interrupted
2f05bf1d,ST0091,Houston,32:22.0,58:22.0,26,13.71,SUV,41,77,5.9,Cash,Fast Charger,CHAdeMO,USER9827,Pay-as-you-go,21,3.5,Failed,Charging interrupted
d4e11ab0,ST0033,Chicago,32:22.0,03:22.0,91,13.13,Sedan,32,54,4.89,Debit Card,DC Fast Charger,CHAdeMO,USER1199,Pay-as-you-go,68,3.7,In Progress,Charging interrupted
fd704b6c,ST0002,Chicago,32:22.0,13:22.0,101,14.6,Sedan,19,29,3.53,Credit Card,Fast Charger,CHAdeMO,USER4247,Pay-as-you-go,66,4.2,In Progress,Charging interrupted
1950f565,ST0002,New York,32:22.0,30:22.0,118,25.41,Truck,74,100,12.54,Credit Card,Fast Charger,Tesla Supercharger,USER6750,Annual,39,3.3,Failed,Charging interrupted
99aaa125,ST0090,Boston,32:22.0,18:22.0,46,29.02,SUV,71,88,14.41,Credit Card,Fast Charger,CHAdeMO,USER4590,Pay-as-you-go,23,3.2,In Progress,Charging interrupted
243a393e,ST0097,Houston,32:22.0,11:22.0,99,31.82,Hatchback,48,70,9.67,Credit Card,Level 2 Charger,CCS,USER2224,Annual,35,4.6,Failed,Charging interrupted
7c9a820f,ST0051,Chicago,32:22.0,53:22.0,81,8.05,Truck,36,51,3.2,UPI,Fast Charger,CCS,USER6338,Monthly,81,4.4,Successful,Slow charging
